,session_key,driver_number,meeting_key,year,total_laps_real,used_laps_80,max_lap_number,feature_lap_count,feature_lap_duration_mean,feature_lap_duration_median,feature_lap_duration_std,feature_lap_duration_min,feature_sector_1_mean,feature_sector_2_mean,feature_sector_3_mean,feature_i1_speed_mean,feature_i2_speed_mean,feature_st_speed_mean,feature_st_speed_max,feature_total_pit_stops,feature_total_pit_duration,feature_avg_pit_duration,feature_pit_lap_rate,feature_stint_count,feature_most_used_compound,feature_avg_tyre_age,feature_max_tyre_age,feature_avg_lap_in_stint,feature_avg_air_temperature,feature_avg_track_temperature,feature_avg_humidity,feature_rain_rate,feature_avg_wind_speed,feature_avg_race_position,feature_best_race_position,feature_worst_race_position,feature_avg_gap_to_leader,feature_avg_interval_to_car_ahead,feature_clean_lap_count,feature_clean_lap_duration_mean,feature_clean_lap_duration_median,feature_clean_lap_duration_std,feature_clean_lap_duration_min,feature_clean_lap_rate,feature_compound_hard_laps,feature_compound_intermediate_laps,feature_compound_medium_laps,feature_compound_soft_laps,feature_compound_unknown_laps,feature_compound_wet_laps,speed_max,speed_mean,speed_std,speed_median,throttle_max,throttle_mean,throttle_std,throttle_median,rpm_max,rpm_mean,rpm_std,rpm_median,ngear_mean,ngear_std,position
11,9472,27,1229,2024,56,44,56,44,99.48168181818184,97.557,6.903976366113067,95.59,32.84163636363636,42.43220454545455,24.20668181818182,233.1136363636364,247.9318181818182,295.02272727272725,325.0,3,85.6,1.945454545454545,0.0681818181818181,4,HARD,0.0,0.0,9.727272727272728,18.095454545454547,23.06136363636364,49.65909090909091,0.0,0.625,17.045454545454547,11.0,20.0,66.30365853658536,11.352045454545454,38.0,97.29421052631578,97.2855,0.8012145226077413,95.59,0.8636363636363636,40,0,0,4,0,0,330.0,194.91005254308,70.41897890100228,203.0,100.0,62.81779545158575,42.39623764153757,84.22857142857143,12363.0,9902.249738566548,1748.316379647834,10607.287543466668,5.083927657909783,1.7065920390252765,16.0
12,9472,31,1229,2024,56,44,56,44,99.22565909090908,98.3895,4.761183383010954,96.226,32.46143181818182,42.48052272727273,24.283704545454544,231.3181818181818,252.5681818181818,289.4886363636364,313.0,2,49.900000000000006,1.1340909090909093,0.0454545454545454,3,HARD,0.0,0.0,8.409090909090908,18.095454545454547,23.068181818181817,49.65909090909091,0.0,0.6204545454545455,15.795454545454543,14.0,20.0,49.6485,3.628162790697674,40.0,98.118525,98.2585,1.7578672098779513,96.226,0.9090909090909092,34,0,0,10,0,0,325.0,194.71297475129563,69.0511680099942,203.0,100.0,64.98663017576872,42.411129157113365,94.0,12167.0,10003.11256739073,1535.2689406871734,10611.0,4.913903888503424,1.7411560188395705,17.0
13,9472,44,1229,2024,57,45,57,45,97.93737777777775,96.975,4.454530437905012,94.722,31.85211111111111,42.16451111111111,23.920755555555555,232.48888888888888,252.26666666666668,293.8666666666667,320.0,2,49.0,1.0888888888888888,0.0444444444444444,3,HARD,0.8,3.0,8.6,18.09555555555556,23.057777777777776,49.62222222222222,0.0,0.6022222222222222,7.642857142857143,3.0,11.0,31.46031818181818,2.647386363636364,41.0,96.9019024390244,96.85,1.5673824167202732,94.722,0.9111111111111112,33,0,0,12,0,0,330.0,197.0749999189083,68.96370753698065,205.0,100.0,63.129132406602665,42.2489485107961,86.0,12398.0,9805.937789694546,1709.9952080705757,10440.0311,5.335764241735908,1.7712541317948658,7.0
14,9472,55,1229,2024,57,45,57,45,97.51166666666666,96.534,4.350158199840139,94.507,31.761866666666663,41.961688888888894,23.78811111111111,235.17777777777775,250.7555555555556,300.8666666666667,332.0,2,48.2,1.0711111111111111,0.0444444444444444,3,HARD,0.9333333333333332,3.0,8.688888888888888,18.093333333333334,23.06222222222222,49.62222222222222,0.0,0.5977777777777777,3.7083333333333335,2.0,5.0,15.66588888888889,2.993777777777778,41.0,96.49153658536586,96.337,1.2779538156279568,94.507,0.9111111111111112,31,0,0,14,0,0,332.0,198.4606501623485,70.16618294284993,208.0,100.0,67.32263930854052,41.3372736373999,100.0,12400.0,10037.169270864792,1639.471987488533,10711.0,5.150639294075274,1.7547583988229931,3.0
15,9472,63,1229,2024,57,45,57,45,97.74126666666666,96.911,4.564326134670521,95.065,31.907044444444445,42.03113333333334,23.803088888888887,230.82222222222225,254.0222222222222,291.1555555555556,319.0,2,49.5,1.1,0.0444444444444444,3,HARD,0.7333333333333333,3.0,8.466666666666667,18.09555555555556,23.06,49.62222222222222,0.0,0.6222222222222222,4.318181818181818,2.0,11.0,22.71371111111111,5.7118095238095234,41.0,96.65146341463416,96.801,1.0837310574483263,95.065,0.9111111111111112,34,0,0,11,0,0,321.0,197.5975852473408,68.41737645598337,206.4535753142857,100.0,64.39277146117986,42.3805810509457,91.9041664,12458.0,9913.24188404134,1737.0634805815566,10560.0,5.278518163577012,1.7537858000584832,5.0
16,9472,77,1229,2024,56,44,56,44,100.52456818181818,98.163,11.478355636219073,96.202,31.925840909090912,42.64927272727272,24.295704545454544,233.1590909090909,251.6818181818182,295.77272727272725,323.0,2,101.1,2.297727272727273,0.0454545454545454,3,HARD,0.0,0.0,8.045454545454545,18.097727272727276,23.05909090909091,49.68181818181818,0.0,0.6636363636363636,17.055555555555557,9.0,19.0,44.425266666666666,15.947636363636365,40.0,98.183425,98.0085,1.97611242137766,96.202,0.9090909090909092,32,0,0,12,0,0,330.0,192.18013420465013,73.54665076512308,199.54642925714285,100.0,63.23405333072026,42.67782868508215,87.60062473196115,12603.0,9795.460100413522,1930.544738945135,10670.0593848,5.075253126861227,1.7199369900961137,19.0
17,9472,81,1229,2024,57,45,57,45,98.03526666666669,96.905,4.862550071721627,94.774,31.9968,42.00002222222222,24.038444444444444,234.7333333333333,262.0888888888889,298.5111111111111,325.0,2,50.2,1.1155555555555556,0.0444444444444444,3,HARD,0.8,3.0,8.822222222222223,18.093333333333334,23.05555555555556,49.62222222222222,0.0,0.6111111111111112,6.857142857142857,2.0,10.0,29.66095238095238,2.6086444444444443,41.0,96.90841463414634,96.884,1.4450933702638171,94.774,0.9111111111111112,33,0,0,12,0,0,326.0,196.7915200647238,69.74395546430544,205.4312464,100.0,62.398047809309936,42.35114620074675,88.0,12320.0,10115.79509781753,1408.2913892223842,10616.0,4.952911316810988,1.908932853542164,8.0
18,9480,1,1230,2024,50,40,50,40,97.935325,93.0195,18.80954320440381,91.995,35.783775000000006,30.786775,31.3637,282.675,286.35,294.425,328.0,1,20.6,0.515,0.025,2,HARD,0.0,0.0,14.725,25.545,31.135,62.325,0.0,0.945,1.411764705882353,1.0,2.0,0.08445,0.08445,38.0,94.87923684210529,92.9565,11.041894898177118,91.995,0.95,33,0,7,0,0,0,331.0,224.4009214229428,67.38544708712881,239.0,100.0,72.12685544065498,40.42021006257243,100.0,12161.0,10345.995182288714,1172.583685496494,10738.3546788,5.691010863804982,1.84580339531932,1.0
19,9480,4,1230,2024,50,40,50,40,99.153775,93.9425,17.079917344253705,91.944,36.2813,31.223575,31.6489,277.3,287.625,292.2,307.0,1,22.2,0.5549999999999999,0.025,2,MEDIUM,0.075,1.0,17.725,25.5475,31.14,62.325,0.0,0.9925,3.725,1.0,8.0,13.018923076923077,3.3253500000000003,38.0,98.91123684210528,93.909,17.42323823260066,91.944,0.95,0,0,37,3,0,0,313.0,221.30392580970835,67.18437545617454,236.10954693818184,99.0,70.39879710469441,39.763203573500654,99.0,12815.0,10447.921288419622,1161.233790002317,10760.37861206192,5.585138407172305,1.854521948152856,8.0
20,9480,10,1230,2024,2,1,2,1,121.917,121.917,,121.917,45.749,36.134,40.034,221.0,213.0,224.0,224.0,0,0.0,0.0,0.0,1,MEDIUM,0.0,0.0,1.0,25.4,31.5,62.0,0.0,1.3,19.0,19.0,19.0,2.884,0.146,1.0,121.917,121.917,,121.917,1.0,0,0,1,0,0,0,232.0,177.99981830456989,51.15742231556317,193.2,100.0,48.593959955771,31.0331963339237,56.0,12440.0,10487.059493411343,1336.580353812527,10912.066666666668,4.117341640706127,1.2343575915534284,
21,9480,11,1230,2024,50,40,50,40,98.1589,93.207,18.417103516526733,92.273,35.9829,30.941625,31.234375,280.525,294.775,301.15,330.0,1,22.1,0.5525,0.025,2,HARD,0.0,0.0,14.725,25.5425,31.1325,62.35,0.0,0.9675,2.458333333333333,2.0,4.0,5.243875,4.510475,38.0,95.11505263157896,93.098,10.677028825365957,92.273,0.95,33,0,7,0,0,0,337.0,223.30502509907123,68.61012824619425,236.62000384,100.0,71.72762819734761,40.3990108114773,100.0,12291.0,10282.861045001911,1311.0209375574052,10779.0,5.661367617410847,1.7912655004415683,2.0
22,9480,14,1230,2024,50,40,50,40,98.851275,94.384,17.718743608853366,92.427,36.279475000000005,31.1496,31.4222,280.125,295.0,298.65,327.0,1,22.1,0.5525,0.025,2,HARD,1.0,1.0,14.725,25.545,31.1475,62.275,0.0,1.0325,5.818181818181818,5.0,7.0,18.067075,2.799,38.0,95.83884210526315,94.2755,9.920745407168502,92.427,0.95,33,0,7,0,0,0,327.0,221.3826760156202,68.58492547056267,233.0,104.0,69.66668456360775,40.64286606824199,99.0,12175.0,10382.13304518403,1261.3691304295896,10767.0,5.747563256867185,1.875832658976759,5.0
23,9480,16,1230,2024,50,40,50,40,98.45825,93.712,18.194140348277536,92.282,36.1274,31.040550000000003,31.2903,278.825,288.2,301.55,330.0,1,23.4,0.585,0.025,2,HARD,0.0,0.0,14.725,25.545,31.14,62.325,0.0,0.9875,3.606060606060606,2.0,6.0,10.4001,4.154999999999999,38.0,95.44981578947367,93.652,10.57251485298085,92.282,0.95,33,0,7,0,0,0,334.0,223.0724571836736,68.01565075512478,236.0103177142857,100.0,73.97957163476396,37.11566522819543,99.0,12329.0,10494.409463990223,1111.2302750880897,10790.0,5.667149917627677,1.855762584963708,3.0
24,9480,18,1230,2024,6,4,6,4,97.6245,95.942,3.5065558125697502,95.735,36.9125,30.355,30.357,284.5,304.75,304.25,307.0,0,0.0,0.0,0.0,1,MEDIUM,1.0,1.0,2.5,25.425,31.6,61.75,0.0,1.2,9.25,9.0,10.0,6.98425,2.0996666666666663,4.0,97.6245,95.942,3.5065558125697502,95.735,1.0,0,0,4,0,0,0,312.0,222.792134001421,64.81144519508982,231.55,104.0,71.05481160327459,39.7088108533854,99.0,12217.0,10332.207336333518,1213.4837165942183,10752.4875232,5.877832512315271,1.766842519401325,
25,9480,20,1230,2024,50,40,50,40,99.9774,95.8005,16.249785784465764,92.93,37.308775,31.314925,31.3537,279.3,295.775,302.65,336.0,1,21.4,0.5349999999999999,0.025,2,HARD,0.0,0.0,14.725,25.545,31.175,62.25,0.0,1.0425,12.075,11.0,14.0,36.06148717948718,3.158125,38.0,97.0396052631579,95.79,8.3253925856284,92.93,0.95,33,0,7,0,0,0,336.0,219.7559353141833,69.58047599819619,226.0,100.0,69.3030649991271,40.36169961151827,99.2468752,12484.0,10233.556811119352,1445.693206549437,10751.4672156,5.734581926772267,1.7022368128478882,12.0
26,9480,22,1230,2024,49,39,49,39,100.29579487179488,95.738,16.43412841135865,93.894,37.53382051282051,31.37753846153846,31.384435897435896,281.46153846153845,303.9743589743589,320.8974358974359,341.0,1,21.6,0.5538461538461539,0.0256410256410256,2,HARD,0.0,0.0,14.256410256410255,25.548717948717947,31.184615384615388,62.17948717948718,0.0,1.0615384615384615,12.41025641025641,9.0,15.0,36.23925641025641,0.8682820512820513,37.0,97.32594594594596,95.703,8.686061717698285,93.894,0.9487179487179488,32,0,7,0,0,0,341.0,218.77416436407,71.57982022373565,222.4777777777778,100.0,66.50316364085526,40.80435939725011,90.25000533333332,13003.0,10527.25586516483,1352.209231041155,10996.330500977778,5.339216401818001,1.8713208416436315,15.0
27,9480,23,1230,2024,50,40,50,40,100.07315,95.654,16.191703786673738,93.424,37.3839,31.32505,31.3642,279.975,303.75,315.95,339.0,1,21.7,0.5425,0.025,2,HARD,0.0,0.0,14.725,25.545,31.175,62.25,0.0,1.0425,13.7,12.0,15.0,38.547625,0.7467692307692307,38.0,97.14026315789474,95.6145,8.248609981783531,93.424,0.95,33,0,7,0,0,0,344.0,219.2868076725643,71.85364718425174,223.7218744,100.0,64.37122120462877,41.48365520281498,89.0125024,12593.0,10295.394556147809,1380.5512875806576,10725.0,5.721456597165926,1.846001459428229,11.0
28,9480,24,1230,2024,49,39,49,39,99.8998717948718,95.296,15.171707955026177,93.914,36.86864102564103,31.44923076923077,31.582,275.8974358974359,293.1794871794872,298.4102564102564,329.0,0,0.0,0.0,0.0,1,MEDIUM,0.0,0.0,20.0,25.55128205128205,31.18205128205128,62.17948717948718,0.0,1.064102564102564,12.1875,10.0,19.0,33.1025,5.54774358974359,39.0,99.8998717948718,95.296,15.171707955026177,93.914,1.0,0,0,39,0,0,0,331.0,220.07418862244063,67.6150251470434,229.4562512,100.0,68.61313326908227,40.90951183067501,100.0,12215.0,10173.6591449491,1329.0878813789886,10691.3431513056,5.778022051230805,1.700185542147758,18.0
29,9480,27,1230,2024,50,40,50,40,99.866725,95.1635,15.81493498772681,92.932,36.977525,31.371925,31.517275,276.8,292.7,301.75,329.0,1,21.0,0.525,0.025,2,MEDIUM,0.0,0.0,14.725,25.5475,31.160000000000004,62.25,0.0,1.0375,10.5,8.0,14.0,31.584175,4.234025,38.0,99.63697368421052,95.11,16.105893791936122,92.932,0.95,7,0,33,0,0,0,330.0,220.302881000573,69.3138018417609,230.52916746666665,100.0,69.36279268220532,40.35889670316804,100.0,12637.0,10384.948599821291,1312.0449463276975,10830.466331733332,5.639733593242365,1.8022011462525789,10.0
30,9480,31,1230,2024,49,39,49,39,100.21197435897436,95.912,15.83313104402348,93.799,37.452179487179485,31.367179487179484,31.392615384615382,279.02564102564105,306.56410256410254,315.20512820512823,338.0,1,22.5,0.5769230769230769,0.0256410256410256,2,HARD,0.0,0.0,14.256410256410255,25.548717948717947,31.187179487179485,62.17948717948718,0.0,1.051282051282051,13.757575757575758,12.0,16.0,37.393307692307694,0.7437948717948718,37.0,97.2755945945946,95.884,8.082521256319643,93.799,0.9487179487179488,32,0,7,0,0,0,340.0,219.15820176546808,71.128632195289,222.0,100.0,68.56833550389771,40.0692262644205,100.0,12266.0,10286.470466942055,1266.297029864605,10692.888220457142,5.561761190065082,1.8199561947396865,13.0
31,9480,44,1230,2024,50,40,50,40,99.179475,94.3205,16.800956192244477,91.746,36.8055,30.9552,31.4265,278.2875,298.625,307.475,332.0,1,20.1,0.5025000000000001,0.025,2,MEDIUM,0.3,3.0,16.9,25.5475,31.1475,62.275,0.0,1.035,5.0606060606060606,3.0,9.0,16.77355,2.6739,38.0,98.99281578947368,94.266,17.156485816149647,91.746,0.95,0,0,36,4,0,0,333.0,220.98873851216013,70.3018880183317,230.0,104.0,68.44137835566347,39.612663647993806,97.94375093333332,12493.0,10211.109586166353,1427.4429111755371,10752.39171008,5.880332373724156,1.8016093667887545,9.0
32,9480,63,1230,2024,50,40,50,40,98.88425,94.3215,17.29844306874362,92.487,36.563375,31.059325,31.26155,283.475,305.7,310.075,338.0,1,21.0,0.525,0.025,2,HARD,0.0,0.0,14.725,25.545,31.1475,62.275,0.0,1.0325,7.466666666666667,6.0,9.0,19.719,1.09925,38.0,95.8673157894737,94.26,9.378724381957118,92.487,0.95,33,0,7,0,0,0,340.0,221.62905089766704,71.14636933752159,230.0,100.0,68.6763442552836,40.55032230502199,100.0,13056.0,10489.977194968294,1282.7031826450432,10909.0,5.688232013385387,1.958696443885925,6.0
33,9480,77,1230,2024,49,39,49,39,100.89094871794872,96.225,15.957319900859089,92.927,37.76925641025641,31.49297435897436,31.62871794871795,277.7692307692308,295.7692307692308,302.8974358974359,340.0,2,45.9,1.176923076923077,0.0512820512820512,3,HARD,0.0,0.0,11.384615384615383,25.548717948717947,31.187179487179485,62.17948717948718,0.0,1.0666666666666669,17.08823529411765,16.0,18.0,36.270628571428574,3.4546216216216217,35.0,97.47777142857144,95.828,7.987158075478982,92.927,0.8974358974358975,28,0,0,11,0,0,342.0,217.7943774551161,70.58597964067475,226.0,100.0,69.64335132070988,40.500246206579135,100.0,12449.0,10221.21973240583,1428.3419657301292,10769.689602666664,5.675648044324253,1.7807589638271404,17.0
34,9480,81,1230,2024,50,40,50,40,98.753525,94.1075,17.741661976592457,92.603,36.335275,31.072175,31.346075000000003,280.75,300.625,307.8,333.0,1,21.4,0.5349999999999999,0.025,2,HARD,0.825,1.0,14.725,25.545,31.1475,62.275,0.0,1.03,5.057142857142857,4.0,6.0,15.255675,1.545125,38.0,95.76442105263158,94.086,10.165598828778007,92.603,0.95,33,0,7,0,0,0,334.0,222.15620649869163,70.21278192565795,233.0,100.0,68.7167781922874,40.282002808108444,99.0,12589.0,10425.271514916074,1275.493478755331,10832.6498624,5.603376913474804,1.8737033369186025,4.0
35,9488,1,1231,2024,4,3,4,3,85.045,84.099,2.53881783513509,83.115,30.785666666666668,18.47,35.78933333333333,275.3333333333333,298.6666666666667,274.6666666666667,305.0,0,0.0,0.0,0.0,1,MEDIUM,0.0,0.0,2.0,20.433333333333334,39.0,44.66666666666666,0.0,1.1666666666666667,2.0,2.0,2.0,0.1939999999999999,0.1939999999999999,3.0,85.045,84.099,2.53881783513509,83.115,1.0,0,0,3,0,0,0,320.0,222.2466514203683,63.72217583082318,232.0,100.0,74.33414440248114,39.65382325713487,100.0,11894.0,10433.084119194984,1169.9897730597902,10772.0,5.583290620194772,1.7157214635904028,
36,9488,4,1231,2024,58,46,58,46,83.48100000000001,81.92150000000001,4.220195682666856,79.971,29.07954347826087,18.152978260869567,36.25952173913044,274.60869565217394,297.1521739130435,288.2391304347826,321.0,2,35.3,0.767391304347826,0.0434782608695652,3,HARD,0.717391304347826,1.0,10.217391304347826,21.069565217391304,38.73913043478261,43.45652173913044,0.0,1.0804347826086955,2.891304347826087,2.0,5.0,8.432133333333335,3.727043478260869,42.0,82.64816666666667,81.8825,3.001778967803038,79.971,0.9130434782608696,33,0,13,0,0,0,324.0,225.27302401598843,65.92440598048518,237.24,100.0,72.30024875872734,39.197776599469385,99.0,12790.0,10555.582921799029,1207.741224158653,10862.0,5.632873712662948,1.714166770872333,3.0
37,9488,10,1231,2024,57,45,57,45,85.35931111111111,83.7,6.323379705585462,81.447,29.715422222222223,18.424977777777777,37.21891111111111,274.1333333333333,309.2,293.9111111111111,310.0,2,37.900000000000006,0.8422222222222223,0.0444444444444444,3,HARD,0.0,0.0,10.022222222222222,21.05777777777778,38.74222222222223,43.48888888888889,0.0,1.0577777777777777,12.333333333333334,7.0,17.0,40.7875,2.7740444444444443,41.0,83.92019512195122,83.445,2.368674600061313,81.447,0.9111111111111112,29,0,16,0,0,0,337.0,220.6590613595236,67.58234441128381,227.0,100.0,71.58266816703907,39.92701957359955,100.0,12501.0,10354.768680979068,1174.7700989559626,10711.6249792,5.606985256388328,1.7668344795388211,13.0
